2326309,333,500
2344794,500,374
2316244,342,500
2360792,375,500
285990,768,1024
2417104,333,500
2410753,375,500
2373307,500,333
2364931,500,500
2358912,500,375
498373,683,1024
2386910,333,500
2378079,500,375
2417883,333,500
2411742,500,500
2322786,500,333
1249,599,582
2413286,500,338
2399917,500,332
2413896,329,500
2414969,375,500
2410296,331,500
2351248,375,500
2392740,375,500
2332371,318,500
2324685,500,500
2330644,500,354
2353187,375,500
2412681,500,333
2353720,334,500
2405612,332,500
2331009,500,375
2325225,333,500
2395166,357,500
2354178,381,500
2386567,333,500
2332719,500,430
2336971,500,403
2340863,305,500
2363966,500,357
2404483,374,500
2334263,333,500
2373415,332,500
2417291,333,500
2371898,326,500
2323201,375,500
2368002,500,500
2395816,374,500
2371358,282,500
1159901,1024,768
2357538,370,500
2369876,273,500
2414056,333,500
2387657,333,500
2333413,500,375
2406167,375,500
2390781,451,500
1159884,1024,683
2409977,199,500
2398400,375,500
2350157,333,500
2403588,333,500
2363637,333,500
2329665,281,500
2344401,375,500
2349139,400,500
2378692,333,500
2373342,375,500
2340054,333,500
2343796,500,400
2317475,500,320
2366014,332,500
2395685,500,375
2320452,500,500
2388735,333,500
2345567,500,375
2377044,334,500
2332029,333,500
2360742,500,375
2323313,500,375
2402235,337,500
2320242,375,500
2346508,375,500
2405675,329,500
2414243,333,500
2320502,500,333
2408242,332,500
1592193,768,1024
2366227,375,500
2317056,333,500
2395536,375,500
159,426,568
2368637,500,332
2398924,334,500
2331282,500,375
2404518,333,500
2338465,500,331
2330027,363,500
1210,480,640
2165,600,800
2407902,333,500
2316079,500,375
2351175,375,500
2383105,375,500
1160148,768,1024
2356822,375,500
2361138,333,500
2342834,500,489
2365899,500,338
2317550,333,500
2323663,375,500
2410156,375,500
2339202,500,375
2414731,375,500
2386307,474,500
2328879,313,500
2316632,333,500
2401737,383,500
2385802,333,500
2375363,375,500
2322912,417,500
2383963,375,500
2388005,353,500
2322167,333,500
2351213,375,500
2335192,356,500
2378356,333,500
2404669,375,500
2323059,500,336
2329516,375,500
2398976,333,500
712995,680,1024
2408525,333,500
2387617,260,392
2353033,334,500
2389694,500,375
2403353,335,500
2406266,375,500
2316007,375,500
2409842,375,500
2346972,375,500
2359016,375,500
498216,768,1024
2340047,332,500
2354299,296,500
2404507,376,500
2387471,333,500
2343724,199,500
2330878,331,500
2381187,375,500
2357240,333,500
2331231,500,335
2349220,421,500
2317148,374,500
2383476,333,500
2341087,500,335
2414708,328,500
2408788,375,500
2400483,333,500
2316822,375,500
2338190,375,500
2416562,319,500
2412435,375,500
2332731,332,500
2345596,500,375
2319435,400,500
2343962,378,500
2400992,338,500
2324964,375,500
2388417,333,500
2398684,375,500
2343263,331,500
2336447,333,500
713087,768,1024
2321851,496,500
2349018,396,500
2408138,333,500
2332121,500,293
2393636,333,500
2353117,500,375
2373738,500,434
2412809,375,500
2416664,400,500
2329272,377,500
2323516,500,281
2370263,238,500
2327529,384,500
2357587,333,500
2400382,375,500
2394521,333,500
2337206,333,500
2347653,357,500
2387911,336,500
150326,673,1024
2364813,333,500
2366409,500,333
3980,536,800
2403494,375,500
2391944,375,500
2385234,500,375
2334809,375,500
2335157,375,500
2391810,375,500
2412050,333,500
2402005,333,500
2332919,500,374
2402229,400,500
2337105,333,500
2337884,334,500
2388969,375,500
2406028,500,375
2372844,375,500
2319415,331,500
2322132,314,500
2375655,500,375
2350825,333,500
2346955,360,500
2345109,385,500
2330344,500,400
2338865,375,500
2391959,243,500
2397729,342,500
1592131,768,1024
2361423,500,375
2336251,335,500
2340635,400,500
2370756,458,500
2369400,333,500
2394803,281,500
2409210,340,500
2394271,360,500
2409425,500,375
2390224,335,500
2401123,500,375
2327733,370,500
2411458,334,500
1593184,1024,768
2346651,500,333
2375620,372,500
2329116,500,333
2342030,500,333
2342703,375,500
2372424,500,457
2369313,500,333
2394474,333,500
2408392,333,500
2322477,347,500
2397708,333,500
2372177,375,500
2417974,500,423
2369338,375,500
1268,383,576
2340643,375,500
2352103,334,500
2377018,375,500
2394677,500,333
4933,279,420
2412769,375,500
2414707,260,500
2408900,331,500
1592539,768,1024
2321086,375,500
2322929,355,500
2382199,500,500
2367474,500,332
2368039,375,500
2350025,375,500
2389967,332,500
2377129,375,500
2329608,375,500
2409607,333,500
2358668,333,500
2397773,333,500
2341396,500,375
2373303,500,332
2385249,375,500
2389929,333,500
2382308,333,500
2341583,333,500
2365232,500,374
2377973,375,500
2320163,375,500
2391030,374,500
2342431,357,500
713001,681,1024
2347343,193,500
2411846,332,500
2388492,375,500
2319964,500,500
2374499,500,375
2371271,375,500
2367945,333,500
2411670,375,500
2388643,375,500
2374248,375,500
2343419,500,500
2363734,333,500
2414142,375,500
2382110,500,375
2389442,333,500
2319987,375,500
2373995,327,500
2315935,500,370
2389806,500,333
2401103,334,500
2375307,407,500
2397524,332,500
1592192,1024,683
2347410,422,500
2402745,500,281
2389187,333,500
713007,1024,585
2375557,375,500
2353365,333,500
2356353,375,500
2394617,500,332
2318250,500,333
2411435,376,500
2332971,334,500
2321313,333,500
2362478,375,500
2350791,334,500
2619,533,800
2408620,375,500
2321640,400,500
2382435,333,500
2413309,500,375
2364861,500,375
2356716,500,334
2325851,419,500
2365768,333,500
2368921,333,500
2345035,333,500
2410802,333,500
2350612,333,500
2346913,375,500
2335265,361,500
2399182,323,500
2383539,375,500
2345661,333,500
2378884,333,500
2342190,333,500
2400040,333,500
2376017,375,500
2362650,333,500
2372317,500,375
2373152,500,333
2328036,330,500
2393939,334,500
2343204,424,500
498318,1024,680
2369560,334,500
2100,600,800
2354366,333,500
2361508,348,500
2360598,353,500
2371364,500,333
2374204,333,500
2326241,375,500
2387732,500,423
2324122,402,500
2348465,333,500
2356346,500,333
2365834,334,500
2325332,375,500
2350893,500,333
2368158,375,500
2385790,500,334
2401228,500,297
2315864,333,500
2331997,375,500
2390999,375,500
2377596,375,500
979,800,600
2322579,332,500
690,534,800
2365051,374,500
2400544,333,500
2328395,332,500
2317032,375,500
2416027,333,500
2342197,375,500
2393463,333,500
2146,600,800
2345179,333,500
2321225,333,500
2343427,500,375
2374817,281,500
2357485,500,500
2372293,334,500
2408838,500,332
2320781,375,500
498251,678,1024
2338068,351,500
2335335,500,500
2387141,500,400
2397335,500,451
2385178,333,500
2375783,375,500
2356826,500,375
2394070,390,500
2361155,500,357
2368312,400,500
2386344,333,500
2400328,500,500
2277,600,800
2334619,334,500
2334186,500,333
2343262,375,500
2415611,436,500
2385540,333,500
2369269,500,374
2003,600,800
2399405,500,400
2371207,333,500
2372152,375,500
2347897,334,500
2338538,500,332
2315466,333,500
2382511,281,500
2387935,500,375
2394626,333,500
2408791,334,500
2341322,500,500
2403184,375,500
2352859,333,500
2389178,334,500
2386299,333,500
2400366,321,500
2356581,333,500
2328357,360,500
1591844,768,1024
1564,480,640
2368079,333,500
2393414,377,500
2368413,500,333
2375495,374,500
686,533,800
3599,529,800
2394602,375,500
2337591,333,500
4668,600,800
2404660,240,320
2344013,333,500
574,652,800
3683,600,800
2370913,374,500
2352104,500,375
3078,600,800
2358450,341,500
2394498,375,500
2338216,313,500
2372031,375,500
2383693,361,500
2409778,333,500
2324584,500,333
2339374,500,375
2385141,333,500
2411601,332,500
2386160,375,500
2349142,375,500
2375561,500,500
2409782,340,500
2325727,375,500
2412726,332,500
2336060,375,500
713009,682,1024
2352431,500,375
2400628,333,500
2332056,333,500
2407011,375,500
2379138,500,374
2341676,401,500
2394363,500,375
2398881,333,500
2349378,400,500
326,600,800
2372598,333,500
2349621,500,374
2393515,244,500
2651,458,800
2315797,322,500
2350472,500,321
2379127,375,500
2376416,332,500
713637,1024,683
2324043,374,500
2367307,375,500
2335196,500,375
2385211,500,394
2381288,375,500
2404632,375,500
2388504,375,500
2339583,334,500
2323501,500,375
2473,600,800
2403911,375,500
2356830,375,500
2377912,333,500
2417581,375,500
2353843,333,500
2375717,375,500
2335354,500,375
1160065,677,1024
2401962,333,500
2322652,500,500
2328494,347,500
3073,600,800
2391527,500,375
2322394,333,500
2377692,375,500
2352412,500,382
2351397,411,500
2362786,337,500
2416226,281,500
85,535,800
2330650,331,500
2330146,375,500
2411399,338,500
2380734,333,500
2340964,333,500
285674,1024,819
2384503,333,500
2342915,375,500
2315487,404,500
2363397,335,500
2359946,432,500
2352890,500,333
2404331,500,386
2334438,406,500
2332377,500,333
2374359,500,472
2369449,500,375
2366542,500,333
2336386,375,500
2343482,500,359
2348481,333,500
2414687,375,500
2357136,375,500
2336385,500,333
2374346,282,500
2357217,333,500
2319988,375,500
2341717,500,252
2364658,500,487
2391273,333,500
2324889,331,500
2398303,500,375
2400132,299,500
2391756,333,500
2381129,375,500
2387168,500,375
2352880,500,365
2409595,336,500
3701,600,800
2362514,375,500
2316367,333,500
2375088,375,500
2400171,336,500
2332457,324,500
497994,638,1024
2341165,375,500
2359272,334,500
2333441,500,333
2359373,500,375
2354207,317,500
2317771,375,500
2408761,500,331
2344373,333,500
2345062,500,375
2322447,500,373
2348367,332,500
1601,600,800
2350999,375,500
2332079,500,375
2376403,375,500
2317218,500,500
2386296,375,500
2387159,351,500
2370243,375,500
2318463,333,500
2405590,375,500
2406650,500,357
2328559,500,371
2331353,333,500
2338620,333,500
2353498,281,500
2360141,500,375
2373385,333,500
2352836,400,500
2387852,374,500
2373662,500,500
2377068,332,500
2408774,375,500
2381121,500,500
2414538,375,500
2399291,334,500
2392969,375,500
2320240,333,500
2382722,332,500
2325303,332,500
2375806,500,375
2417340,333,500
2338766,331,500
1592490,600,800
2319667,500,500
2320896,332,500
2344210,374,500
2320237,333,500
2318426,375,500
2324951,375,500
2355902,375,500
2023,600,800
2389664,500,500
2389754,500,375
2366408,375,500
2413987,500,374
2394733,500,467
2366737,375,500
2375800,375,500
2375699,375,500
2405402,375,500
2621,534,800
2371532,349,500
1592735,683,1024
2326989,361,500
2336817,375,500
2353896,500,333
2374947,266,500
2407010,328,500
2380587,332,500
2380929,375,500
2338488,409,500
2392586,333,500
2393710,500,500
2407315,375,500
2413428,375,500
2407701,400,500
2328557,338,500
2349720,500,346
2386715,375,500
2320793,375,500
2377003,500,374
2315667,375,500
3079,600,800
2407350,500,333
4948,600,800
2383510,375,500
2366523,240,320
2338109,332,500
1591842,1024,768
2352329,333,500
2411593,295,500
2336563,500,443
2364845,375,500
2318942,386,500
2323594,333,500
2383217,500,375
2318775,333,500
2374280,332,500
2371714,333,500
2386166,375,500
2327937,500,375
2379477,375,500
2393834,330,500
2328048,500,500
1592044,768,1024
2327931,500,357
2357670,319,500
2395461,375,500
2318038,400,500
2317478,351,500
2390051,375,500
2414474,399,500
2325966,339,500
2393787,328,500
2345510,375,500
2333665,333,500
2384037,333,500
2333988,330,500
2338123,385,500
2367912,321,500
2331359,500,375
2716,600,800
2335734,375,500
2319924,375,500
2402246,500,375
2394214,352,500
2409374,333,500
2412503,319,500
2403132,333,500
2339618,336,500
2338360,334,500
2340086,334,500
2385665,375,500
2384324,375,500
2408718,333,500
2321519,500,375
2339260,500,375
2334394,371,500
2398221,500,325
1159620,966,500
2354308,375,500
2387918,333,500
2348637,500,333
2380434,375,500
2341315,500,466
2324728,500,321
2392175,375,500
2416997,500,329
2355755,500,500
2413440,332,500
2392083,255,500
2321933,333,500
2409652,282,500
1159436,1200,900
2358760,375,500
2391337,334,500
2413952,375,500
2345313,500,395
2346599,375,500
2360404,500,500
2394826,500,333
2380746,375,500
2405734,334,500
2344451,375,500
2337026,261,500
1159845,850,567
2403505,500,375
2351913,375,500
2323497,333,500
2359458,500,374
2377116,500,334
2353371,347,500
2350887,374,500
2320298,486,500
2331328,500,439
2378104,333,500
2417662,332,500
2365810,334,500
498192,769,1024
2378214,401,500
2381259,333,500
2345034,500,367
2415643,333,500
2329333,338,500
2374042,297,360
2334201,500,334
2394928,500,375
2414739,500,500
2315517,375,500
2360906,375,500
2315777,500,500
2378596,500,375
2318101,332,500
2343754,500,375
2360889,500,333
2354119,333,500
2377300,281,500
2349023,500,375
2322110,375,500
1592970,800,599
1535,600,800
2409062,333,500
2338943,335,500
2405158,500,333
2361791,500,500
2412834,500,333
2407104,500,333
2370665,500,375
713441,1024,683
2318402,375,500
2376068,332,500
2382021,335,500
2374196,333,500
2354447,344,500
2359962,333,500
2325178,373,500
2415599,334,500
2416037,500,333
2348996,500,375
2350556,333,500
2375568,375,500
2372240,500,333
2378899,500,375
2348150,500,345
2341929,414,500
2389771,375,500
3992,300,400
2360681,281,500
2351403,332,500
2346767,500,349
2324046,302,500
2379389,500,333
713346,652,1024
2332496,500,375
2375936,500,375
2327957,285,500
2329781,375,500
2331805,500,313
2411156,500,375
2378614,500,375
2412091,375,500
2371051,333,500
713116,683,1024
2411714,331,500
2351576,334,500
2403429,500,375
2323471,375,500
2366733,470,500
2352868,375,500
2348757,333,500
2326176,500,375
2326438,334,500
2331055,375,500
1591998,1024,684
2362163,375,500
2402542,334,500
2367400,256,500
2408928,500,333
2417013,500,333
2406025,333,500
2338380,375,500
2343526,223,500
2329092,333,500
2334523,500,339
2363771,333,500
2344260,335,500
2379957,342,500
1159976,1024,640
2379818,500,313
2393417,375,500
2369854,335,500
3983,328,594
2411910,500,375
2343152,500,500
2320344,375,500
3418,600,800
2390026,375,500
2392455,333,500
2373997,500,424
2344331,333,500
2330434,333,500
2383363,281,500
2375642,375,500
2336495,500,345
2415836,332,500
875,600,800
2335212,375,500
2376452,333,500
2336854,500,375
2380609,388,500
2359433,500,500
2398418,500,299
2413731,375,500
2391857,333,500
1159874,768,1024
2393043,500,299
2356039,400,500
2349274,333,500
2340971,333,500
2403832,333,500
2344255,329,500
4788,333,500
2386278,281,500
883,500,282
2351475,333,500
2375375,375,500
2320062,500,489
2381010,375,500
2339065,375,500
2355657,390,500
2410044,333,500
740,600,800
2400813,500,332
2366364,334,500
2351408,466,500
2327058,500,333
2324846,334,500
2377127,500,333
2372794,333,500
2374452,375,500
2370702,333,500
1984,600,800
2367644,333,500
2378159,333,500
2410086,375,500
2333662,453,500
2354363,375,500
2316440,500,375
2394108,336,500
2382033,332,500
2352826,392,500
2372820,500,500
2389365,500,360
2349374,267,500
2409447,333,500
2362319,375,500
2372205,333,500
2393861,326,500
2364799,308,500
2335114,333,500
2349710,500,375
2411964,376,500
2392170,500,500
2335290,366,500
713094,768,1024
2375069,333,500
2360811,375,500
2384407,333,500
2378743,500,335
2318708,375,500
2408268,436,500
2345425,333,500
2360466,319,500
2382543,375,500
2365820,274,500
2396376,375,500
2345995,375,500
2315470,375,500
713673,680,1024
2323161,333,500
2318689,374,500
2374284,432,500
2325173,286,500
2335576,374,500
2343632,500,399
2341632,375,500
2366168,375,500
2383098,375,500
2404922,368,500
2358665,333,500
2344729,500,375
2320522,375,500
2383000,375,500
2322095,500,333
2319127,333,500
2416141,500,500
2328528,333,500
2347419,334,500
2375242,333,500
2378706,333,500
2353511,377,500
2360267,333,500
2413899,375,500
2330931,375,500
2368081,488,500
2375507,500,375
2391499,500,500
2375248,375,500
2413875,333,500
2329237,500,333
2326926,333,500
2338901,282,500
2397515,375,500
2945,600,800
2377289,375,500
2355599,332,500
2386207,375,500
2387061,335,500
2340356,500,375
2372684,500,333
2401086,375,500
2412680,333,500
2333439,334,500
713447,768,1024
2334777,500,482
2326066,333,500
2392706,333,500
2327036,375,500
2324885,334,500
2416176,500,500
2333580,375,500
2330839,500,375
2400771,333,500
2316369,333,500
2349284,375,500
2337594,331,500
2379814,375,500
2341016,375,500
2374608,376,500
2384190,500,374
2328655,333,500
2318958,286,500
2367733,303,500
2331044,333,500
2372432,500,364
2369368,403,500
2389322,375,500
2358632,375,500
2373861,500,333
2386745,375,500
2374468,500,423
2407670,375,500
3941,385,600
2340650,375,500
2334829,344,500
2390698,333,500
2335810,333,500
2379598,375,500
2402220,500,375
2364173,500,375
2374316,281,500
2341773,333,500
2333115,500,375
2330414,333,500
2386925,333,500
2377405,375,500
2315763,500,333
2412061,374,500
2344473,281,500
1566,480,640
3110,600,800
2335923,375,500
2389328,375,500
2407465,500,375
2317265,500,333
2367584,375,500
2393377,375,500
2386876,375,500
498268,683,1024
2388486,468,500
2339567,327,500
2393721,281,500
2396231,500,332
2366173,375,500
2347196,352,500
2317280,500,333
2320058,375,500
2317416,500,333
2356115,375,500
2325962,331,500
2368465,339,500
2318725,333,500
2365092,342,500
2397038,480,500
2343029,286,500
2320403,484,363
2336859,294,500
2403498,375,500
2363949,306,500
2320330,500,400
2315589,500,375
2328254,375,500
2387879,345,500
2320547,500,333
2325943,500,357
2335136,266,500
2318350,374,500
2321612,335,500
2411371,333,500
2376702,375,500
2321065,333,500
2372418,365,500
713770,768,1024
2319132,331,500
713138,684,1024
2328171,500,335
2348130,333,500
2405928,333,500
2364393,453,500
2346192,375,500
2332393,375,500
2371065,281,500
2396920,314,500
2400172,375,500
2316914,500,333
2378498,500,333
2375825,281,500
2404176,500,375
2334194,500,375
2398619,208,500
2386738,375,500
2412892,500,315
2390300,333,500
2408487,203,500
4752,300,400
2374743,500,352
2398371,365,500
2350273,333,500
2392687,255,500
2360200,375,500
2408716,357,500
2417708,447,500
2341895,322,500
2360997,500,500
2348030,333,500
2382398,500,375
2360276,333,500
2321582,500,375
2377900,500,500
2359228,375,500
2371687,375,500
2408141,500,375
2400488,375,500
710,600,800
2384768,333,500
2323678,313,500
2371110,281,500
2339145,500,400
2322176,375,500
2341283,281,500
2327578,225,500
1159748,1024,683
2333493,456,500
2327660,375,500
2349575,500,333
2330549,375,500
2318104,400,500
2331494,347,500
2363947,375,500
2350539,400,500
2382505,375,500
2366748,375,500
2363326,375,500
2328370,500,375
2405141,500,322
2331757,333,500
1592653,878,1024
2412138,375,500
2380878,333,500
713755,600,800
2376471,333,500
2382708,375,500
2382337,319,500
2385325,375,500
2365533,333,500
2352064,375,500
2408050,500,375
2319947,332,500
2401425,333,500
2387342,333,500
2385791,500,375
2355607,375,500
2386240,333,500
2394127,375,500
2326972,342,500
2408395,500,311
2352846,375,500
2339520,276,500
2737,600,800
2381638,375,500
2319875,375,500
2414109,500,465
2341437,361,500
2373108,333,500
2367791,303,500
4797,500,393
2368868,278,500
2356184,500,374
2316592,500,313
2367124,333,500
2356997,332,500
2344695,500,375
2404458,500,500
2351831,375,500
2398736,500,500
2403470,500,333
2339770,332,500
2375313,375,500
2414835,376,500
2417397,375,500
2406294,404,500
2403201,375,500
2415644,380,500
2356938,375,500
2374649,333,500
2376418,500,332
713564,725,1024
2360072,500,500
713621,960,1280
2412998,375,500
2402150,431,500
2344595,333,500
2345797,376,500
2331884,375,500
2405644,301,500
2414601,500,375
2404974,333,500
2323206,343,500
2334138,500,500
2319445,375,500
1591971,1024,768
2407242,333,500
2361098,339,500
2369720,375,500
2416830,500,332
2403474,263,500
2383572,375,500
2360361,500,334
2327873,400,500
2358383,341,500
2400594,375,500
2355301,333,500
2328821,500,375
2353714,375,500
2368381,500,334
1592276,540,402
2415875,500,375
2355732,375,500
2357947,375,500
2357932,500,500
2329683,500,333
2366286,375,500
2386716,375,500
2329940,500,375
2330312,375,500
2346154,480,272
2323601,375,500
2338611,500,500
1592914,768,1024
2345002,395,500
2388227,500,334
2407752,333,500
2361375,375,500
2405991,500,334
2345580,375,500
2360857,357,500
2318776,500,375
2416981,375,500
2323118,332,500
2321626,375,500
2336119,375,500
2337250,145,500
2357565,361,500
2413670,375,500
2327060,357,500
2398487,500,345
2335216,375,500
2323192,375,500
2398933,333,500
2376798,322,500
2339762,375,500
2355321,500,411
1593125,685,1024
2400408,500,374
2383030,332,500
2350912,500,380
2325879,500,235
2324105,333,500
2339558,500,500
2402627,500,375
2323500,500,332
2384152,500,333
2353963,375,500
2396311,333,500
2415511,375,500
2376353,317,500
2395442,500,333
2416070,333,500
2385193,375,500
2356512,333,500
498109,687,1024
2378583,375,500
2336368,333,500
2385167,362,500
2360688,375,500
2412280,375,500
2325360,375,500
2344162,375,500
2317829,375,500
2375470,375,500
2389630,328,500
2373898,332,500
613,600,800
2406613,375,500
2367572,333,500
2409446,333,500
2384341,380,500
2336930,375,500
2321887,332,500
2405399,500,500
150503,809,1024
2331667,500,333
2391904,333,500
2316219,348,445
2315605,500,333
2391885,500,334
2370977,375,500
2406160,400,500
2344933,375,500
2322231,375,500
2410985,375,500
2370436,500,307
2399059,500,369
107990,768,1024
2395445,500,375
2402067,333,500
2330564,334,500
2404303,500,375
2368490,332,500
2348795,500,500
2411962,332,500
2340294,293,500
2391246,500,330
2341589,500,417
2376634,333,500
2355702,437,500
61574,768,1024
2363028,375,500
2406841,500,333
2379332,372,500
2392845,333,500
2350534,373,500
2398038,333,500
25,600,800
2363328,322,500
2393856,500,500
3177,600,800
2409138,335,500
2358141,375,500
713902,1200,900
2354024,500,338
2321867,391,500
2396137,333,500
2365634,310,500
2359787,334,500
2353069,500,364
2381601,375,500
2378286,313,500
2417797,333,500
2408885,375,500
2382347,500,333
2403367,375,500
2326873,375,500
2340987,334,500
2328340,339,500
2350997,332,500
2336743,375,500
2329986,237,500
3423,600,800
2343697,500,331
2413591,500,375
2371440,375,500
2345775,333,500
3469,600,800
2395497,375,500
2395069,400,500
2398740,500,500
2411987,336,500
2404320,316,500
3355,600,800
2317286,500,333
2400206,332,500
2318220,375,500
2320642,333,500
2359229,333,500
2414545,375,500
2395758,500,333
2325855,375,500
2342846,333,500
2346374,492,500
1160189,768,1024
2332307,333,500
2341208,199,500
2407284,375,500
2387593,333,500
2341407,333,500
2407378,357,500
2361362,302,500
2361351,333,500
2321673,500,400
2322782,375,500
2320743,500,375
2414396,375,500
2324873,375,500
2352381,375,500
1159909,768,1024
